40 -1.25e-10 1.0125e-08 40 -1.25e-11 1.0125e-09
8 2 -14.1626
8 3 -13.9321
8 4 -13.8612
8 5 -13.9391
8 6 -14.1551
8 7 -14.499
8 8 -14.961
8 9 -15.5315
8 10 -16.0708
8 11 -16.7553
8 12 -17.5249
8 13 -18.3741
8 14 -19.2975
8 15 -20.2893
8 16 -21.3442
8 17 -22.4578
8 18 -23.6235
8 19 -24.8394
8 20 -26.0993
8 21 -27.4015
8 22 -28.7406
8 23 -30.1149
8 24 -31.5209
8 25 -32.9548
8 26 -34.4156
8 27 -35.9003
8 28 -37.4059
8 29 -38.9316
8 30 -40.4749
8 31 -42.0337
8 32 -43.6067
8 33 -45.1919
8 34 -46.7884
8 35 -48.3948
8 36 -50.0098
8 37 -51.6318
8 38 -53.2601
8 39 -54.8937
8 40 -56.5314
9 0 -10.8774
9 1 -10.3671
9 2 -10.0357
9 3 -9.8722
9 4 -9.86539
9 5 -10.0044
9 6 -10.278
9 7 -10.6767
9 8 -11.1904
9 9 -11.6654
9 10 -12.3025
9 11 -13.0291
9 12 -13.8394
9 13 -14.7276
9 14 -15.688
9 15 -16.7149
9 16 -17.8031
9 17 -18.9475
9 18 -20.1443
9 19 -21.3874
9 20 -22.6751
9 21 -24.0018
9 22 -25.3658
9 23 -26.7631
9 24 -28.1899
9 25 -29.6453
9 26 -31.1258
9 27 -32.6284
9 28 -34.1524
9 29 -35.6951
9 30 -37.2544
9 31 -38.8283
9 32 -40.4161
9 33 -42.0158
9 34 -43.6255
9 35 -45.2447
9 36 -46.8718
9 37 -48.5058
9 38 -50.1454
9 39 -51.7897
9 40 -53.4373
10 0 -7.46966
10 1 -7.02934
10 2 -6.76477
10 3 -6.66476
10 4 -6.71813
10 5 -6.91372
10 6 -7.24084
10 7 -7.68884
10 8 -8.1013
10 9 -8.6838
10 10 -9.36024
10 11 -10.1246
10 12 -10.971
10 13 -11.8935
10 14 -12.8861
10 15 -13.9432
10 16 -15.0598
10 17 -16.2309
10 18 -17.4528
10 19 -18.7196
10 20 -20.0295
10 21 -21.3771
10 22 -22.7608
10 23 -24.1759
10 24 -25.6209
10 25 -27.0925
10 26 -28.5884
10 27 -30.1061
10 28 -31.6437
10 29 -33.1992
10 30 -34.7709
10 31 -36.3567
10 32 -37.9555
10 33 -39.5655
10 34 -41.1855
10 35 -42.814
10 36 -44.4499
10 37 -46.0922
10 38 -47.7398
10 39 -49.3915
10 40 -51.0467
11 0 -4.82018
11 1 -4.44686
11 2 -4.24568
11 3 -4.20541
11 4 -4.31465
11 5 -4.55988
11 6 -4.86937
11 7 -5.28754
11 8 -5.80836
11 9 -6.42846
11 10 -7.14072
11 11 -7.93893
11 12 -8.81735
11 13 -9.76962
11 14 -10.79
11 15 -11.8731
11 16 -13.0138
11 17 -14.2076
11 18 -15.4499
11 19 -16.7373
11 20 -18.0646
11 21 -19.4301
11 22 -20.8289
11 23 -22.2594
11 24 -23.7179
11 25 -25.2024
11 26 -26.7104
11 27 -28.2397
11 28 -29.7874
11 29 -31.3528
11 30 -32.9335
11 31 -34.528
11 32 -36.1349
11 33 -37.7525
11 34 -39.3791
11 35 -41.014
11 36 -42.6562
11 37 -44.3041
11 38 -45.957
11 39 -47.6138
11 40 -49.2736
12 0 -2.8394
12 1 -2.52966
12 2 -2.38822
12 3 -2.40325
12 4 -2.56452
12 5 -2.79946
12 6 -3.14639
12 7 -3.5999
12 8 -4.15721
12 9 -4.81106
12 10 -5.55544
12 11 -6.38373
12 12 -7.29013
12 13 -8.26835
12 14 -9.31274
12 15 -10.418
12 16 -11.5793
12 17 -12.792
12 18 -14.0519
12 19 -15.3554
12 20 -16.6975
12 21 -18.0767
12 22 -19.4882
12 23 -20.9304
12 24 -22.3996
12 25 -23.8941
12 26 -25.4109
12 27 -26.9484
12 28 -28.504
12 29 -30.0765
12 30 -31.6637
12 31 -33.264
12 32 -34.8762
12 33 -36.4986
12 34 -38.1299
12 35 -39.7691
12 36 -41.4149
12 37 -43.0663
12 38 -44.7222
12 39 -46.3819
12 40 -48.0442
13 0 -1.44935
13 1 -1.19963
13 2 -1.11398
13 3 -1.18102
13 4 -1.34019
13 5 -1.6105
13 6 -1.99153
13 7 -2.48022
13 8 -3.06952
13 9 -3.7544
13 10 -4.52765
13 11 -5.38287
13 12 -6.31379
13 13 -7.31455
13 14 -8.37962
13 15 -9.50385
13 16 -10.6825
13 17 -11.9111
13 18 -13.1856
13 19 -14.5014
13 20 -15.8563
13 21 -17.2459
13 22 -18.6675
13 23 -20.1186
13 24 -21.596
13 25 -23.0975
13 26 -24.621
13 27 -26.1643
13 28 -27.7255
13 29 -29.3025
13 30 -30.8938
13 31 -32.4979
13 32 -34.1133
13 33 -35.7387
13 34 -37.3725
13 35 -39.0138
13 36 -40.6615
13 37 -42.3145
13 38 -43.9718
13 39 -45.6325
13 40 -47.2957
14 0 -0.582271
14 1 -0.388966
14 2 -0.355249
14 3 -0.434317
14 4 -0.62323
14 5 -0.926058
14 6 -1.34032
14 7 -1.86054
14 8 -2.48048
14 9 -3.19319
14 10 -3.99214
14 11 -4.87088
14 12 -5.82327
14 13 -6.84357
14 14 -7.92652
14 15 -9.06671
14 16 -10.2603
14 17 -11.5013
14 18 -12.7879
14 19 -14.1142
14 20 -15.4786
14 21 -16.8764
14 22 -18.3056
14 23 -19.7633
14 24 -21.2465
14 25 -22.7533
14 26 -24.2812
14 27 -25.8282
14 28 -27.3926
14 29 -28.9724
14 30 -30.5662
14 31 -32.1722
14 32 -33.7891
14 33 -35.4156
14 34 -37.0503
14 35 -38.6921
14 36 -40.34
14 37 -41.993
14 38 -43.65
14 39 -45.3102
14 40 -46.9728
15 0 -0.179212
15 1 -0.0384571
15 2 -0.0319041
15 3 -0.13439
15 4 -0.354885
15 5 -0.689608
15 6 -1.13519
15 7 -1.68493
15 8 -2.33221
15 9 -3.07001
15 10 -3.89183
15 11 -4.79115
15 12 -5.76227
15 13 -6.79947
15 14 -7.89745
15 15 -9.05132
15 16 -10.2565
15 17 -11.5094
15 18 -12.8045
15 19 -14.1399
15 20 -15.511
15 21 -16.9155
15 22 -18.3501
15 23 -19.8123
15 24 -21.2995
15 25 -22.8095
15 26 -24.34
15 27 -25.8893
15 28 -27.4553
15 29 -29.0363
15 30 -30.6306
15 31 -32.237
15 32 -33.8533
15 33 -35.4795
15 34 -37.1137
15 35 -38.7548
15 36 -40.4017
15 37 -42.0533
15 38 -43.7088
15 39 -45.3673
15 40 -47.0279
16 0 -0.188235
16 1 -0.0969701
16 2 -0.100871
16 3 -0.233601
16 4 -0.485193
16 5 -0.851763
16 6 -1.32653
16 7 -1.90285
16 8 -2.5748
16 9 -3.33527
16 10 -4.17721
16 11 -5.09491
16 12 -6.08258
16 13 -7.13413
16 14 -8.24498
16 15 -9.41019
16 16 -10.6259
16 17 -11.8864
16 18 -13.1895
16 19 -14.531
16 20 -15.9078
16 21 -17.3167
16 22 -18.7551
16 23 -20.2202
16 24 -21.71
16 25 -23.2217
16 26 -24.7529
16 27 -26.3028
16 28 -27.8691
16 29 -29.4499
16 30 -31.0437
16 31 -32.6491
16 32 -34.2647
16 33 -35.8891
16 34 -37.5213
16 35 -39.1602
16 36 -40.8046
16 37 -42.4536
16 38 -44.1063
16 39 -45.7619
16 40 -47.4195
17 0 -0.562597
17 1 -0.484498
17 2 -0.526336
17 3 -0.690222
17 4 -0.972725
17 5 -1.36758
17 6 -1.86963
17 7 -2.47086
17 8 -3.16521
17 9 -3.94565
17 10 -4.80578
17 11 -5.73954
17 12 -6.74119
17 13 -7.80538
17 14 -8.92712
17 15 -10.1018
17 16 -11.3251
17 17 -12.593
17 18 -13.9018
17 19 -15.248
17 20 -16.6285
17 21 -18.0408
17 22 -19.4814
17 23 -20.9481
17 24 -22.4379
17 25 -23.9501
17 26 -25.4819
17 27 -27.0312
17 28 -28.5957
17 29 -30.1751
17 30 -31.7671
17 31 -33.3705
17 32 -34.9836
17 33 -36.6054
17 34 -38.2347
17 35 -39.8703
17 36 -41.5113
17 37 -43.1568
17 38 -44.8058
17 39 -46.4575
17 40 -48.1112
18 0 -1.25313
18 1 -1.20022
18 2 -1.27241
18 3 -1.46662
18 4 -1.77792
18 5 -2.2003
18 6 -2.72684
18 7 -3.3509
18 8 -4.06546
18 9 -4.86396
18 10 -5.74032
18 11 -6.68789
18 12 -7.70201
18 13 -8.77672
18 14 -9.90755
18 15 -11.0899
18 16 -12.3196
18 17 -13.5927
18 18 -14.9058
18 19 -16.2557
18 20 -17.6382
18 21 -19.0519
18 22 -20.4938
18 23 -21.9604
18 24 -23.4506
18 25 -24.9621
18 26 -26.4918
18 27 -28.0394
18 28 -29.6024
18 29 -31.1793
18 30 -32.7684
18 31 -34.3685
18 32 -35.9781
18 33 -37.5961
18 34 -39.2215
18 35 -40.853
18 36 -42.4897
18 37 -44.1307
18 38 -45.7752
18 39 -47.4222
18 40 -49.0711
19 0 -2.22621
19 1 -2.20347
19 2 -2.30597
19 3 -2.5293
19 4 -2.86801
19 5 -3.31555
19 6 -3.86507
19 7 -4.50961
19 8 -5.24244
19 9 -6.05708
19 10 -6.94734
19 11 -7.90737
19 12 -8.93184
19 13 -10.0157
19 14 -11.1541
19 15 -12.3427
19 16 -13.578
19 17 -14.8544
19 18 -16.1706
19 19 -17.5222
19 20 -18.906
19 21 -20.3204
19 22 -21.762
19 23 -23.2278
19 24 -24.7168
19 25 -26.2264
19 26 -27.7545
19 27 -29.2987
19 28 -30.8585
19 29 -32.432
19 30 -34.0174
19 31 -35.6134
19 32 -37.2188
19 33 -38.8323
19 34 -40.4529
19 35 -42.0796
19 36 -43.7113
19 37 -45.3471
19 38 -46.9862
19 39 -48.6279
19 40 -50.2713
20 0 -3.45868
20 1 -3.46587
20 2 -3.59758
20 3 -3.84874
20 4 -4.21311
20 5 -4.68398
20 6 -5.25446
20 7 -5.91768
20 8 -6.66698
20 9 -7.49613
20 10 -8.39878
20 11 -9.36942
20 12 -10.403
20 13 -11.4942
20 14 -12.6388
20 15 -13.8322
20 16 -15.071
20 17 -16.3504
20 18 -17.6684
20 19 -19.0207
20 20 -20.4055
20 21 -21.8195
20 22 -23.2594
20 23 -24.724
20 24 -26.2108
20 25 -27.7169
20 26 -29.2418
20 27 -30.7831
20 28 -32.3391
20 29 -33.9082
20 30 -35.489
20 31 -37.0801
20 32 -38.6804
20 33 -40.2887
20 34 -41.9039
20 35 -43.5249
20 36 -45.1509
20 37 -46.781
20 38 -48.4142
20 39 -50.0499
20 40 -51.6872
21 0 -4.92444
21 1 -4.96145
21 2 -5.1214
21 3 -5.39845
21 4 -5.7868
21 5 -6.27919
21 6 -6.86896
21 7 -7.5491
21 8 -8.31324
21 9 -9.15511
21 10 -10.0688
21 11 -11.0488
21 12 -12.09
21 13 -13.1876
21 14 -14.3375
21 15 -15.5344
21 16 -16.7757
21 17 -18.0571
21 18 -19.3759
21 19 -20.7282
21 20 -22.1122
21 21 -23.524
21 22 -24.9625
21 23 -26.4248
21 24 -27.9078
21 25 -29.4111
21 26 -30.9321
21 27 -32.4691
21 28 -34.0203
21 29 -35.5844
21 30 -37.1599
21 31 -38.7456
21 32 -40.3402
21 33 -41.9427
21 34 -43.5519
21 35 -45.1668
21 36 -46.7865
21 37 -48.4102
21 38 -50.037
21 39 -51.6662
21 40 -53.2969
22 0 -6.60112
22 1 -6.66656
22 2 -6.85339
22 3 -7.15518
22 4 -7.56589
22 5 -8.07822
22 6 -8.68555
22 7 -9.38116
22 8 -10.1587
22 9 -11.0119
22 10 -11.9352
22 11 -12.9233
22 12 -13.9717
22 13 -15.0737
22 14 -16.2267
22 15 -17.427
22 16 -18.6698
22 17 -19.9524
22 18 -21.2706
22 19 -22.6226
22 20 -24.0045
22 21 -25.4149
22 22 -26.8506
22 23 -28.3088
22 24 -29.7887
22 25 -31.2878
22 26 -32.8042
22 27 -34.3361
22 28 -35.8814
22 29 -37.44
22 30 -39.0099
22 31 -40.5897
22 32 -42.1783
22 33 -43.7744
22 34 -45.3771
22 35 -46.9854
22 36 -48.5984
22 37 -50.2153
22 38 -51.8352
22 39 -53.4574
22 40 -55.0812
23 0 -8.4835
23 1 -8.56092
23 2 -8.77305
23 3 -9.09817
23 4 -9.52955
23 5 -10.0604
23 6 -10.6838
23 7 -11.3935
23 8 -12.183
23 9 -13.0464
23 10 -13.978
23 11 -14.9734
23 12 -16.026
23 13 -17.1324
23 14 -18.2891
23 15 -19.4907
23 16 -20.7348
23 17 -22.0169
23 18 -23.3349
23 19 -24.6846
23 20 -26.0648
23 21 -27.4723
23 22 -28.9039
23 23 -30.3588
23 24 -31.8343
23 25 -33.3286
23 26 -34.839
23 27 -36.3655
23 28 -37.9058
23 29 -39.4584
23 30 -41.0219
23 31 -42.5951
23 32 -44.177
23 33 -45.7662
23 34 -47.362
23 35 -48.9632
23 36 -50.5691
23 37 -52.1788
23 38 -53.7914
23 39 -55.4063
23 40 -57.0227
24 0 -10.5204
24 1 -10.6378
24 2 -10.8721
24 3 -11.2169
24 4 -11.6595
24 5 -12.2073
24 6 -12.8456
24 7 -13.5679
24 8 -14.3681
24 9 -15.2405
24 10 -16.1799
24 11 -17.1802
24 12 -18.2373
24 13 -19.3477
24 14 -20.5057
24 15 -21.709
24 16 -22.9527
24 17 -24.2346
24 18 -25.5505
24 19 -26.8987
24 20 -28.2753
24 21 -29.6792
24 22 -31.1075
24 23 -32.5577
24 24 -34.0282
24 25 -35.5163
24 26 -37.0218
24 27 -38.5424
24 28 -40.0764
24 29 -41.6224
24 30 -43.1792
24 31 -44.7455
24 32 -46.3202
24 33 -47.9023
24 34 -49.4908
24 35 -51.0846
24 36 -52.683
24 37 -54.2851
24 38 -55.8901
24 39 -57.4974
24 40 -59.1061
25 0 -12.7123
25 1 -12.8546
25 2 -13.1115
25 3 -13.4706
25 4 -13.9392
25 5 -14.5027
25 6 -15.1544
25 7 -15.8882
25 8 -16.698
25 9 -17.5791
25 10 -18.5237
25 11 -19.529
25 12 -20.5905
25 13 -21.7026
25 14 -22.8621
25 15 -24.0657
25 16 -25.3086
25 17 -26.5891
25 18 -27.9034
25 19 -29.248
25 20 -30.6218
25 21 -32.0217
25 22 -33.4446
25 23 -34.89
25 24 -36.3552
25 25 -37.8383
25 26 -39.3376
25 27 -40.851
25 28 -42.3784
25 29 -43.9176
25 30 -45.4674
25 31 -47.0265
25 32 -48.5939
25 33 -50.1685
25 34 -51.7493
25 35 -53.3355
25 36 -54.9261
25 37 -56.5203
25 38 -58.1175
25 39 -59.7168
25 40 -61.3176
26 0 -15.0444
26 1 -15.2025
26 2 -15.4826
26 3 -15.8686
26 4 -16.3539
26 5 -16.9318
26 6 -17.5959
26 7 -18.3409
26 8 -19.1587
26 9 -20.0457
26 10 -20.9963
26 11 -22.0065
26 12 -23.0701
26 13 -24.1839
26 14 -25.3446
26 15 -26.5473
26 16 -27.7897
26 17 -29.0676
26 18 -30.3791
26 19 -31.7204
26 20 -33.0902
26 21 -34.4856
26 22 -35.9036
26 23 -37.3435
26 24 -38.8029
26 25 -40.2798
26 26 -41.7726
26 27 -43.2799
26 28 -44.8001
26 29 -46.332
26 30 -47.8743
26 31 -49.4258
26 32 -50.9855
26 33 -52.5523
26 34 -54.1252
26 35 -55.7033
26 36 -57.2859
26 37 -58.872
26 38 -60.461
26 39 -62.0522
26 40 -63.6449
27 0 -17.5035
27 1 -17.6857
27 2 -17.9859
27 3 -18.3896
27 4 -18.8903
27 5 -19.4815
27 6 -20.1569
27 7 -20.9109
27 8 -21.7368
27 9 -22.63
27 10 -23.5851
27 11 -24.5987
27 12 -25.6643
27 13 -26.7798
27 14 -27.9399
27 15 -29.1416
27 16 -30.3822
27 17 -31.6575
27 18 -32.9658
27 19 -34.304
27 20 -35.6691
27 21 -37.0592
27 22 -38.4718
27 23 -39.906
27 24 -41.3591
27 25 -42.8296
27 26 -44.3156
27 27 -45.8158
27 28 -47.3288
27 29 -48.8532
27 30 -50.3878
27 31 -51.9315
27 32 -53.4833
27 33 -55.042
27 34 -56.6068
27 35 -58.1768
27 36 -59.7511
27 37 -61.3289
27 38 -62.9096
27 39 -64.4924
27 40 -66.0768
28 0 -20.0774
28 1 -20.2822
28 2 -20.6012
28 3 -21.0217
28 4 -21.5366
28 5 -22.1411
28 6 -22.8262
28 7 -23.588
28 8 -24.4206
28 9 -25.3192
28 10 -26.2792
28 11 -27.2943
28 12 -28.3623
28 13 -29.4776
28 14 -30.637
28 15 -31.8379
28 16 -33.0756
28 17 -34.3485
28 18 -35.6526
28 19 -36.9864
28 20 -38.347
28 21 -39.7314
28 22 -41.1389
28 23 -42.5669
28 24 -44.0136
28 25 -45.4766
28 26 -46.9556
28 27 -48.4486
28 28 -49.9542
28 29 -51.471
28 30 -52.9978
28 31 -54.5335
28 32 -56.0771
28 33 -57.6276
28 34 -59.1841
28 35 -60.7457
28 36 -62.3115
28 37 -63.8809
28 38 -65.4531
28 39 -67.0274
28 40 -68.6032
29 0 -22.755
29 1 -22.9837
29 2 -23.3178
29 3 -23.7536
29 4 -24.283
29 5 -24.8972
29 6 -25.592
29 7 -26.3616
29 8 -27.2004
29 9 -28.1036
29 10 -29.0668
29 11 -30.0842
29 12 -31.1524
29 13 -32.2682
29 14 -33.4266
29 15 -34.6255
29 16 -35.8605
29 17 -37.1299
29 18 -38.4299
29 19 -39.759
29 20 -41.1145
29 21 -42.4932
29 22 -43.8947
29 23 -45.3163
29 24 -46.7562
29 25 -48.2122
29 26 -49.6839
29 27 -51.1694
29 28 -52.6672
29 29 -54.1761
29 30 -55.6948
29 31 -57.2224
29 32 -58.7577
29 33 -60.2998
29 34 -61.8477
29 35 -63.4008
29 36 -64.9581
29 37 -66.5188
29 38 -68.0824
29 39 -69.6481
29 40 -71.2152
30 0 -25.5224
30 1 -25.7724
30 2 -26.1258
30 3 -26.576
30 4 -27.1174
30 5 -27.7421
30 6 -28.4456
30 7 -29.2222
30 8 -30.0664
30 9 -30.9736
30 10 -31.9395
30 11 -32.9583
30 12 -34.0269
30 13 -35.142
30 14 -36.2989
30 15 -37.4954
30 16 -38.7277
30 17 -39.9931
30 18 -41.289
30 19 -42.613
30 20 -43.9622
30 21 -45.3358
30 22 -46.731
30 23 -48.1459
30 24 -49.5781
30 25 -51.0275
30 26 -52.4918
30 27 -53.9695
30 28 -55.4593
30 29 -56.9601
30 30 -58.4705
30 31 -59.9897
30 32 -61.5165
30 33 -63.0501
30 34 -64.5895
30 35 -66.1338
30 36 -67.6824
30 37 -69.2344
30 38 -70.7892
30 39 -72.3461
30 40 -73.9046
31 0 -28.3791
31 1 -28.6472
31 2 -29.0162
31 3 -29.4805
31 4 -30.0325
31 5 -30.6671
31 6 -31.3783
31 7 -32.1612
31 8 -33.0103
31 9 -33.9207
31 10 -34.8887
31 11 -35.9084
31 12 -36.9774
31 13 -38.0907
31 14 -39.2462
31 15 -40.4394
31 16 -41.6683
31 17 -42.9292
31 18 -44.2206
31 19 -45.5396
31 20 -46.8832
31 21 -48.2506
31 22 -49.6393
31 23 -51.0474
31 24 -52.4724
31 25 -53.9144
31 26 -55.371
31 27 -56.8408
31 28 -58.3226
31 29 -59.815
31 30 -61.3172
31 31 -62.8278
31 32 -64.3461
31 33 -65.871
31 34 -67.4016
31 35 -68.9372
31 36 -70.477
31 37 -72.0202
31 38 -73.5661
31 39 -75.1142
31 40 -76.6638
32 0 -31.3146
32 1 -31.599
32 2 -31.9812
32 3 -32.458
32 4 -33.0204
32 5 -33.6638
32 6 -34.3823
32 7 -35.1708
32 8 -36.0238
32 9 -36.9378
32 10 -37.9064
32 11 -38.9267
32 12 -39.9953
32 13 -41.1072
32 14 -42.2603
32 15 -43.4504
32 16 -44.6756
32 17 -45.932
32 18 -47.2185
32 19 -48.5321
32 20 -49.8697
32 21 -51.2308
32 22 -52.6127
32 23 -54.0137
32 24 -55.4315
32 25 -56.8658
32 26 -58.3146
32 27 -59.7764
32 28 -61.25
32 29 -62.7341
32 30 -64.2277
32 31 -65.7298
32 32 -67.2394
32 33 -68.7555
32 34 -70.2773
32 35 -71.8041
32 36 -73.3349
32 37 -74.8692
32 38 -76.4062
32 39 -77.9454
32 40 -79.4861
33 0 -34.3147
33 1 -34.6156
33 2 -35.0136
33 3 -35.5013
33 4 -36.0738
33 5 -36.7254
33 6 -37.4505
33 7 -38.2439
33 8 -39.1005
33 9 -40.0167
33 10 -40.9864
33 11 -42.0074
33 12 -43.0741
33 13 -44.1848
33 14 -45.3347
33 15 -46.5219
33 16 -47.7423
33 17 -48.9948
33 18 -50.2762
33 19 -51.5832
33 20 -52.9153
33 21 -54.2699
33 22 -55.645
33 23 -57.038
33 24 -58.449
33 25 -59.8756
33 26 -61.3164
33 27 -62.77
33 28 -64.2353
33 29 -65.7109
33 30 -67.196
33 31 -68.6894
33 32 -70.1902
33 33 -71.6975
33 34 -73.2104
33 35 -74.7282
33 36 -76.2501
33 37 -77.7754
33 38 -79.3035
33 39 -80.8336
33 40 -82.3653
34 0 -37.3799
34 1 -37.6957
34 2 -38.1057
34 3 -38.6045
34 4 -39.1863
34 5 -39.8452
34 6 -40.5762
34 7 -41.3738
34 8 -42.2337
34 9 -43.1517
34 10 -44.1221
34 11 -45.1427
